127	-629.8	-417.3	1.7
128	-628.8	-417.3	1.7
129	-627.8	-417.3	1.7
130	-626.8	-417.3	1.7
131	-625.8	-417.3	1.7
132	-624.8	-417.3	1.7
133	-623.8	-417.3	1.7
134	-622.8	-417.3	1.7
135	-621.8	-417.3	1.7
136	-620.8	-417.3	1.7
137	-619.8	-417.3	0.7
138	-618.8	-417.3	0.7
139	-617.8	-417.3	0.7
140	-616.8	-417.3	0.7
141	-615.8	-417.3	0.7
142	-614.8	-417.3	0.7
143	-613.8	-417.3	0.7
144	-612.8	-417.3	0.7
145	-611.8	-417.3	1.0
146	-610.8	-417.3	1.0
147	-609.8	-417.3	1.0
148	-608.8	-417.3	1.0
149	-607.8	-417.3	1.0
150	-606.8	-417.3	1.0
151	-605.8	-417.3	1.0
152	-604.8	-417.3	1.0
153	-603.8	-417.3	1.0
154	-602.8	-417.3	1.0
155	-601.8	-417.3	1.0
156	-600.8	-417.3	1.0
157	-599.8	-417.3	1.0
158	-598.8	-417.3	1.0
159	-597.8	-417.3	1.0
160	-596.8	-417.3	1.0
161	-595.8	-417.3	1.0
162	-594.8	-417.3	1.0
163	-593.8	-417.3	1.0
164	-592.8	-417.3	1.0
165	-591.8	-417.3	1.0
166	-590.8	-417.3	1.0
167	-589.8	-417.3	1.0
168	-588.8	-417.3	1.0
169	-587.8	-417.3	1.0
170	-586.8	-417.3	1.0
171	-585.8	-417.3	1.0
172	-584.8	-417.3	1.0
173	-583.8	-417.3	1.0
174	-582.8	-417.3	1.0
175	-581.8	-417.3	1.0
176	-580.8	-417.3	1.0
177	-579.8	-417.3	1.0
178	-578.8	-417.3	1.0
179	-577.8	-417.3	1.0
180	-576.8	-417.3	1.0
181	-575.8	-417.3	1.0
182	-574.8	-417.3	1.0
183	-573.8	-417.3	1.0
184	-572.8	-417.3	1.0
185	-571.8	-417.3	1.0
186	-570.8	-417.3	1.0
187	-569.8	-417.3	1.0
188	-568.8	-417.3	1.0
189	-567.8	-417.3	1.0
190	-566.8	-417.3	1.0
191	-565.8	-417.3	1.0
192	-564.8	-417.3	1.0
193	-563.8	-417.3	1.0
194	-562.8	-417.3	1.0
195	-561.8	-417.3	1.0
196	-560.8	-417.3	1.0
197	-559.8	-417.3	1.0
198	-558.8	-417.3	1.0
199	-557.8	-417.3	1.0
200	-556.8	-417.3	1.0
201	-555.8	-417.3	1.0
202	-554.8	-417.3	1.0
203	-553.8	-417.3	1.0
204	-552.8	-417.3	1.0
205	-551.8	-417.3	1.0
206	-550.8	-417.3	1.0
207	-549.8	-417.3	1.0
208	-548.8	-417.3	1.0
209	-547.8	-417.3	1.0
210	-546.8	-417.3	1.0
211	-545.8	-417.3	1.0
212	-544.8	-417.3	1.0
213	-543.8	-417.3	1.0
214	-542.8	-417.3	1.0
215	-541.8	-417.3	1.0
216	-540.8	-417.3	1.0
217	-539.8	-417.3	2.0
218	-538.8	-417.3	2.0
219	-537.8	-417.3	2.0
220	-536.8	-417.3	2.0
221	-535.8	-417.3	2.0
222	-534.8	-417.3	2.0
223	-533.8	-417.3	2.0
224	-532.8	-417.3	2.0
225	-531.8	-417.3	1.9
226	-530.8	-417.3	1.9
227	-529.8	-417.3	1.9
228	-528.8	-417.3	1.9
229	-527.8	-417.3	1.9
230	-526.8	-417.3	1.9
231	-525.8	-417.3	1.9
232	-524.8	-417.3	1.9
233	-523.8	-417.3	1.9
234	-522.8	-417.3	2.9
235	-521.8	-417.3	2.9
236	-520.8	-417.3	2.9
237	-519.8	-417.3	3.9
238	-518.8	-417.3	3.9
239	-517.8	-417.3	3.9
240	-516.8	-417.3	4.8
241	-515.8	-417.3	13.2
242	-514.8	-417.3	38.9
243	-513.8	-417.3	64.9
244	-512.8	-417.3	74.9
245	-511.8	-417.3	76.9
246	-510.8	-417.3	82.1
247	-509.8	-417.3	87.0
248	-508.8	-417.3	88.1
249	-507.8	-417.3	86.1
250	-506.8	-417.3	55.4
251	-505.8	-417.3	22.9
252	-504.8	-417.3	9.2
253	-503.8	-417.3	7.2
254	-502.8	-417.3	5.8
255	-501.8	-417.3	4.1
256	-500.8	-417.3	4.9
257	-499.8	-417.3	4.2
258	-498.8	-417.3	4.2
259	-497.8	-417.3	3.2
260	-496.8	-417.3	3.2
261	-495.8	-417.3	3.2
262	-494.8	-417.3	2.2
263	-493.8	-417.3	2.2
264	-492.8	-417.3	2.2
265	-491.8	-417.3	2.2
266	-490.8	-417.3	2.2
267	-489.8	-417.3	2.2
268	-488.8	-417.3	2.2
269	-487.8	-417.3	2.2
270	-486.8	-417.3	2.2
271	-485.8	-417.3	2.2
272	-484.8	-417.3	2.2
273	-483.8	-417.3	1.2
274	-482.8	-417.3	1.2
275	-481.8	-417.3	1.2
276	-480.8	-417.3	1.2
277	-479.8	-417.3	1.2
278	-478.8	-417.3	1.2
279	-477.8	-417.3	1.2
280	-476.8	-417.3	1.2
281	-475.8	-417.3	2.2
282	-474.8	-417.3	2.2
283	-473.8	-417.3	2.2
284	-472.8	-417.3	2.2
285	-471.8	-417.3	2.2
286	-470.8	-417.3	2.2
287	-469.8	-417.3	2.2
288	-468.8	-417.3	2.2
289	-467.8	-417.3	2.2
290	-466.8	-417.3	2.2
291	-465.8	-417.3	2.3
292	-464.8	-417.3	2.3
293	-463.8	-417.3	2.3
294	-462.8	-417.3	2.3
295	-461.8	-417.3	2.1
296	-460.8	-417.3	2.1
297	-459.8	-417.3	3.4
298	-458.8	-417.3	3.4
299	-457.8	-417.3	3.9
300	-456.8	-417.3	3.9
301	-455.8	-417.3	4.1
302	-454.8	-417.3	5.1
303	-453.8	-417.3	5.1
304	-452.8	-417.3	5.1
305	-451.8	-417.3	7.4
306	-450.8	-417.3	7.4
307	-449.8	-417.3	6.4
308	-448.8	-417.3	5.4
309	-447.8	-417.3	5.1
310	-446.8	-417.3	4.1
311	-445.8	-417.3	2.9
312	-444.8	-417.3	3.4
313	-443.8	-417.3	2.4
314	-442.8	-417.3	2.1
315	-441.8	-417.3	1.9
316	-440.8	-417.3	1.9
317	-439.8	-417.3	2.3
318	-438.8	-417.3	2.3
319	-437.8	-417.3	2.3
320	-436.8	-417.3	2.3
321	-435.8	-417.3	2.0
322	-434.8	-417.3	2.0
323	-433.8	-417.3	2.0
324	-432.8	-417.3	2.0
325	-431.8	-417.3	2.0
326	-430.8	-417.3	2.0
327	-429.8	-417.3	1.9
328	-428.8	-417.3	1.9
329	-427.8	-417.3	1.9
330	-426.8	-417.3	1.9
331	-425.8	-417.3	1.9
332	-424.8	-417.3	1.9
333	-423.8	-417.3	2.2
334	-422.8	-417.3	2.2
335	-421.8	-417.3	2.2
336	-420.8	-417.3	2.2
337	-419.8	-417.3	1.2
338	-418.8	-417.3	1.2
339	-417.8	-417.3	1.2
340	-416.8	-417.3	1.2
341	-415.8	-417.3	1.2
342	-414.8	-417.3	1.2
343	-413.8	-417.3	1.2
344	-412.8	-417.3	1.2
345	-411.8	-417.3	1.2
346	-410.8	-417.3	1.2
347	-409.8	-417.3	1.2
348	-408.8	-417.3	1.2
349	-407.8	-417.3	1.2
350	-406.8	-417.3	1.2
351	-405.8	-417.3	1.2
352	-404.8	-417.3	1.2
353	-403.8	-417.3	1.0
354	-402.8	-417.3	1.0
355	-401.8	-417.3	1.0
356	-400.8	-417.3	1.0
357	-399.8	-417.3	1.0
358	-398.8	-417.3	1.0
359	-397.8	-417.3	1.0
360	-396.8	-417.3	1.0
361	-395.8	-417.3	1.0
362	-394.8	-417.3	1.0
363	-393.8	-417.3	1.0
364	-392.8	-417.3	1.0
365	-391.8	-417.3	1.0
366	-390.8	-417.3	1.0
367	-389.8	-417.3	1.0
368	-388.8	-417.3	1.0
369	-387.8	-417.3	1.0
370	-386.8	-417.3	1.0
371	-385.8	-417.3	1.0
372	-384.8	-417.3	1.0
373	-383.8	-417.3	1.0
374	-382.8	-417.3	1.0
375	-381.8	-417.3	1.0
376	-380.8	-417.3	1.0
377	-379.8	-417.3	1.0
378	-378.8	-417.3	1.0
379	-377.8	-417.3	1.0
380	-376.8	-417.3	1.0
381	-375.8	-417.3	1.0
382	-374.8	-417.3	1.0
383	-373.8	-417.3	1.0
384	-372.8	-417.3	1.0
385	-371.8	-417.3	1.0
386	-370.8	-417.3	1.0
387	-369.8	-417.3	1.0
388	-368.8	-417.3	1.0
389	-367.8	-417.3	1.0
390	-366.8	-417.3	1.0
391	-365.8	-417.3	1.0
392	-364.8	-417.3	1.0
393	-363.8	-417.3	1.0
394	-362.8	-417.3	1.0
395	-361.8	-417.3	1.0
396	-360.8	-417.3	1.0
397	-359.8	-417.3	1.0
398	-358.8	-417.3	1.0
399	-357.8	-417.3	1.0
400	-356.8	-417.3	1.0
401	-355.8	-417.3	1.0
402	-354.8	-417.3	1.0
403	-353.8	-417.3	1.0
404	-352.8	-417.3	1.0
405	-351.8	-417.3	1.0
406	-350.8	-417.3	1.0
407	-349.8	-417.3	1.0
408	-348.8	-417.3	1.0
409	-347.8	-417.3	1.0
410	-346.8	-417.3	1.0
411	-345.8	-417.3	1.0
412	-344.8	-417.3	1.0
413	-343.8	-417.3	1.0
414	-342.8	-417.3	1.0
415	-341.8	-417.3	1.0
416	-340.8	-417.3	1.0
417	-339.8	-417.3	1.0
418	-338.8	-417.3	1.0
419	-337.8	-417.3	1.0
420	-336.8	-417.3	1.0
421	-335.8	-417.3	1.0
422	-334.8	-417.3	1.0
423	-333.8	-417.3	1.0
424	-332.8	-417.3	1.0
425	-331.8	-417.3	1.0
426	-330.8	-417.3	1.0
427	-329.8	-417.3	1.0
428	-328.8	-417.3	1.0
429	-327.8	-417.3	1.0
430	-326.8	-417.3	1.0
431	-325.8	-417.3	1.0
432	-324.8	-417.3	1.0
433	-323.8	-417.3	1.0
434	-322.8	-417.3	1.0
435	-321.8	-417.3	1.0
436	-320.8	-417.3	1.0
437	-319.8	-417.3	1.0
438	-318.8	-417.3	1.0
439	-317.8	-417.3	1.0
440	-316.8	-417.3	1.0
441	-315.8	-417.3	1.0
442	-314.8	-417.3	1.0
443	-313.8	-417.3	1.0
444	-312.8	-417.3	1.0
445	-311.8	-417.3	1.0
446	-310.8	-417.3	1.0
447	-309.8	-417.3	1.0
448	-308.8	-417.3	1.0
449	-307.8	-417.3	1.0
450	-306.8	-417.3	1.0
451	-305.8	-417.3	1.0
452	-304.8	-417.3	1.0
453	-303.8	-417.3	1.0
454	-302.8	-417.3	1.0
455	-301.8	-417.3	1.0
456	-300.8	-417.3	1.0
457	-299.8	-417.3	1.0
458	-298.8	-417.3	1.0
459	-297.8	-417.3	1.0
460	-296.8	-417.3	1.0
461	-295.8	-417.3	1.0
462	-294.8	-417.3	1.0
463	-293.8	-417.3	1.0
464	-292.8	-417.3	1.0
465	-291.8	-417.3	1.0
466	-290.8	-417.3	1.0
467	-289.8	-417.3	1.0
468	-288.8	-417.3	1.0
469	-287.8	-417.3	1.0
470	-286.8	-417.3	1.0
471	-285.8	-417.3	1.0
472	-284.8	-417.3	1.0
473	-283.8	-417.3	1.0
474	-282.8	-417.3	1.0
475	-281.8	-417.3	1.0
476	-280.8	-417.3	1.0
477	-279.8	-417.3	1.0
478	-278.8	-417.3	1.0
479	-277.8	-417.3	1.0
480	-276.8	-417.3	1.0
481	-275.8	-417.3	1.0
482	-274.8	-417.3	1.0
483	-273.8	-417.3	1.0
484	-272.8	-417.3	1.0
485	-271.8	-417.3	1.0
486	-270.8	-417.3	1.0
487	-269.8	-417.3	1.0
488	-268.8	-417.3	1.0
489	-267.8	-417.3	0.0
490	-266.8	-417.3	0.0
491	-265.8	-417.3	0.0
492	-264.8	-417.3	0.0
493	-263.8	-417.3	0.0
494	-262.8	-417.3	0.0
495	-261.8	-417.3	0.0
496	-260.8	-417.3	0.0
497	-259.8	-417.3	0.0
498	-258.8	-417.3	0.0
499	-257.8	-417.3	0.0
500	-256.8	-417.3	0.0
501	-255.8	-417.3	0.0
502	-254.8	-417.3	0.0
503	-253.8	-417.3	0.0
504	-252.8	-417.3	0.0
505	-251.8	-417.3	1.0
506	-250.8	-417.3	1.0
507	-249.8	-417.3	1.0
508	-248.8	-417.3	1.0
509	-247.8	-417.3	1.0
510	-246.8	-417.3	1.0
511	-245.8	-417.3	1.0
512	-244.8	-417.3	1.0
513	-243.8	-417.3	1.0
514	-242.8	-417.3	1.0
515	-241.8	-417.3	1.0
516	-240.8	-417.3	1.0
517	-239.8	-417.3	1.0
518	-238.8	-417.3	1.0
519	-237.8	-417.3	1.0
520	-236.8	-417.3	1.0
521	-235.8	-417.3	1.0
522	-234.8	-417.3	1.0
523	-233.8	-417.3	1.0
524	-232.8	-417.3	1.0
525	-231.8	-417.3	1.0
526	-230.8	-417.3	1.0
527	-229.8	-417.3	1.0
528	-228.8	-417.3	1.0
529	-227.8	-417.3	1.0
530	-226.8	-417.3	1.0
531	-225.8	-417.3	1.0
532	-224.8	-417.3	1.0
533	-223.8	-417.3	1.0
534	-222.8	-417.3	1.0
535	-221.8	-417.3	1.0
536	-220.8	-417.3	1.0
537	-219.8	-417.3	1.0
538	-218.8	-417.3	1.0
539	-217.8	-417.3	1.0
540	-216.8	-417.3	1.0
541	-215.8	-417.3	1.0
542	-214.8	-417.3	1.0
543	-213.8	-417.3	1.0
544	-212.8	-417.3	1.0
545	-211.8	-417.3	1.0
546	-210.8	-417.3	1.0
547	-209.8	-417.3	1.0
548	-208.8	-417.3	1.0
549	-207.8	-417.3	1.0
550	-206.8	-417.3	1.0
551	-205.8	-417.3	1.0
552	-204.8	-417.3	1.0
553	-203.8	-417.3	1.0
554	-202.8	-417.3	1.0
555	-201.8	-417.3	1.0
556	-200.8	-417.3	1.0
557	-199.8	-417.3	1.0
558	-198.8	-417.3	1.0
559	-197.8	-417.3	1.0
560	-196.8	-417.3	1.0
561	-195.8	-417.3	1.0
562	-194.8	-417.3	1.0
563	-193.8	-417.3	1.0
564	-192.8	-417.3	1.0
565	-191.8	-417.3	1.0
566	-190.8	-417.3	1.0
567	-189.8	-417.3	1.0
568	-188.8	-417.3	1.0
569	-187.8	-417.3	1.0
570	-186.8	-417.3	1.0
571	-185.8	-417.3	1.0
572	-184.8	-417.3	1.0
573	-183.8	-417.3	1.0
574	-182.8	-417.3	1.0
575	-181.8	-417.3	1.0
576	-180.8	-417.3	1.0
577	-179.8	-417.3	1.0
578	-178.8	-417.3	1.0
579	-177.8	-417.3	1.0
580	-176.8	-417.3	1.0
581	-175.8	-417.3	1.0
582	-174.8	-417.3	1.0
583	-173.8	-417.3	1.0
584	-172.8	-417.3	1.0
585	-171.8	-417.3	1.0
586	-170.8	-417.3	1.0
587	-169.8	-417.3	1.0
588	-168.8	-417.3	1.0
589	-167.8	-417.3	1.0
590	-166.8	-417.3	1.0
591	-165.8	-417.3	1.0
592	-164.8	-417.3	1.0
593	-163.8	-417.3	1.0
594	-162.8	-417.3	1.0
595	-161.8	-417.3	1.0
596	-160.8	-417.3	1.0
597	-159.8	-417.3	1.0
598	-158.8	-417.3	1.0
599	-157.8	-417.3	1.0
600	-156.8	-417.3	1.0
601	-155.8	-417.3	1.0
602	-154.8	-417.3	1.0
603	-153.8	-417.3	1.0
604	-152.8	-417.3	1.0
605	-151.8	-417.3	1.0
606	-150.8	-417.3	1.0
607	-149.8	-417.3	1.0
608	-148.8	-417.3	1.0
609	-147.8	-417.3	1.0
610	-146.8	-417.3	1.0
611	-145.8	-417.3	1.0
612	-144.8	-417.3	1.0
613	-143.8	-417.3	1.0
614	-142.8	-417.3	1.0
615	-141.8	-417.3	1.0
616	-140.8	-417.3	1.0
617	-139.8	-417.3	1.0
618	-138.8	-417.3	1.0
619	-137.8	-417.3	1.0
620	-136.8	-417.3	1.0
621	-135.8	-417.3	1.0
622	-134.8	-417.3	1.0
623	-133.8	-417.3	1.0
624	-132.8	-417.3	1.0
625	-131.8	-417.3	1.0
626	-130.8	-417.3	1.0
627	-129.8	-417.3	1.0
628	-128.8	-417.3	1.0
629	-127.8	-417.3	1.0
630	-126.8	-417.3	1.0
631	-125.8	-417.3	1.0
632	-124.8	-417.3	1.0
633	-123.8	-417.3	1.0
634	-122.8	-417.3	1.0
635	-121.8	-417.3	1.0
636	-120.8	-417.3	1.0
637	-119.8	-417.3	1.0
638	-118.8	-417.3	1.0
639	-117.8	-417.3	1.0
640	-116.8	-417.3	1.0
641	-115.8	-417.3	1.0
642	-114.8	-417.3	1.0
643	-113.8	-417.3	0.7
644	-112.8	-417.3	0.7
645	-111.8	-417.3	0.7
646	-110.8	-417.3	0.7
647	-109.8	-417.3	0.7
648	-108.8	-417.3	0.7
649	-107.8	-417.3	2.3
650	-106.8	-417.3	2.3
651	-105.8	-417.3	2.3
652	-104.8	-417.3	2.3
653	-103.8	-417.3	2.3
654	-102.8	-417.3	2.3
655	-101.8	-417.3	2.0
656	-100.8	-417.3	2.0
657	-99.80	-417.3	3.1
658	-98.80	-417.3	3.1
659	-97.80	-417.3	2.8
660	-96.80	-417.3	2.8
661	-95.80	-417.3	3.8
662	-94.80	-417.3	4.8
663	-93.80	-417.3	5.8
664	-92.80	-417.3	6.8
665	-91.80	-417.3	11.1
666	-90.80	-417.3	14.1
667	-89.80	-417.3	16.8
668	-88.80	-417.3	17.8
669	-87.80	-417.3	14.8
670	-86.80	-417.3	10.8
671	-85.80	-417.3	7.8
672	-84.80	-417.3	5.8
673	-83.80	-417.3	5.8
674	-82.80	-417.3	5.8
675	-81.80	-417.3	5.8
676	-80.80	-417.3	5.8
677	-79.80	-417.3	5.8
678	-78.80	-417.3	5.8
679	-77.80	-417.3	5.8
680	-76.80	-417.3	5.8
681	-75.80	-417.3	6.8
682	-74.80	-417.3	6.8
683	-73.80	-417.3	6.8
684	-72.80	-417.3	6.8
685	-71.80	-417.3	6.8
686	-70.80	-417.3	6.8
687	-69.80	-417.3	6.8
688	-68.80	-417.3	6.8
689	-67.80	-417.3	7.8
690	-66.80	-417.3	7.8
691	-65.80	-417.3	7.8
692	-64.80	-417.3	8.8
693	-63.80	-417.3	9.1
694	-62.80	-417.3	9.1
695	-61.80	-417.3	10.1
696	-60.80	-417.3	10.1
697	-59.80	-417.3	10.1
698	-58.80	-417.3	10.1
699	-57.80	-417.3	10.8
700	-56.80	-417.3	10.8
701	-55.80	-417.3	11.6
702	-54.80	-417.3	12.6
703	-53.80	-417.3	13.6
704	-52.80	-417.3	13.6
705	-51.80	-417.3	14.9
706	-50.80	-417.3	15.9
707	-49.80	-417.3	15.9
708	-48.80	-417.3	16.9
709	-47.80	-417.3	17.9
710	-46.80	-417.3	17.9
711	-45.80	-417.3	18.9
712	-44.80	-417.3	18.9
713	-43.80	-417.3	20.2
714	-42.80	-417.3	20.2
715	-41.80	-417.3	19.9
716	-40.80	-417.3	20.9
717	-39.80	-417.3	20.9
718	-38.80	-417.3	20.9
719	-37.80	-417.3	21.9
720	-36.80	-417.3	21.9
721	-35.80	-417.3	20.9
722	-34.80	-417.3	19.9
723	-33.80	-417.3	18.9
724	-32.80	-417.3	16.9
725	-31.80	-417.3	15.9
726	-30.80	-417.3	15.9
727	-29.80	-417.3	15.6
728	-28.80	-417.3	16.6
729	-27.80	-417.3	19.2
730	-26.80	-417.3	20.2
731	-25.80	-417.3	20.9
732	-24.80	-417.3	21.9
733	-23.80	-417.3	23.9
734	-22.80	-417.3	25.9
735	-21.80	-417.3	26.6
736	-20.80	-417.3	27.2
737	-19.80	-417.3	30.7
738	-18.80	-417.3	33.0
739	-17.80	-417.3	36.2
740	-16.80	-417.3	38.2
741	-15.80	-417.3	40.3
742	-14.80	-417.3	44.3
743	-13.80	-417.3	47.6
744	-12.80	-417.3	50.9
745	-11.80	-417.3	58.4
746	-10.80	-417.3	61.0
747	-9.803	-417.3	67.3
748	-8.803	-417.3	77.4
749	-7.803	-417.3	92.1
750	-6.803	-417.3	108.3
751	-5.803	-417.3	122.2
752	-4.803	-417.3	130.9
753	-3.803	-417.3	194.9
754	-2.803	-417.3	243.3
755	-1.803	-417.3	248.5
756	-0.803	-417.3	249.7
